,param,risk,position,intervention,agent,cumlative_risk,travel_time,request_time
1443,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, -1]",pomdp,0,31,13
1444,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, -1]",myopic,0,31,12
1445,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, -1]",egostistical,1,26,0
1446,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, -1]",pomdp,0,33,13
1447,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, -1]",myopic,0,33,12
1448,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, -1]",egostistical,1,26,0
1449,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, -1]",pomdp,0,32,13
1450,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, -1]",myopic,0,32,12
1451,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, -1]",egostistical,1,26,0
1452,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, -1]",pomdp,0,32,13
1453,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, -1]",myopic,0,32,12
1454,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, -1]",egostistical,1,26,0
1455,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, -1]",pomdp,1,26,2
1456,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, -1]",myopic,0,34,12
1457,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, -1]",egostistical,1,26,0
1458,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, -1]",pomdp,0,34,14
1459,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, -1]",myopic,0,34,12
1460,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, -1]",egostistical,1,26,0
1461,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, -1]",pomdp,0,33,13
1462,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, -1]",myopic,0,36,12
1463,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, -1]",egostistical,1,26,0
1464,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, 0]",pomdp,1,26,2
1465,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, 0]",myopic,1,27,12
1466,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, 0]",egostistical,1,26,0
1467,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, 0]",pomdp,0,25,13
1468,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, 0]",myopic,1,27,12
1469,param_2_low_perf,"[0.25, 1.0]",[20 60],"[-1, 0]",egostistical,1,26,0
1470,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, 0]",pomdp,0,24,13
1471,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, 0]",myopic,1,27,12
1472,param_3_low_perf,"[0.25, 1.0]",[20 80],"[-1, 0]",egostistical,1,26,0
1473,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, 0]",pomdp,0,23,13
1474,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, 0]",myopic,1,25,12
1475,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[-1, 0]",egostistical,1,26,0
1476,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, 0]",pomdp,0,23,13
1477,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, 0]",myopic,1,24,12
1478,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[-1, 0]",egostistical,1,26,0
1479,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, 0]",pomdp,1,26,2
1480,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, 0]",myopic,1,26,12
1481,param_6_low_perf,"[0.25, 1.0]",[40 60],"[-1, 0]",egostistical,1,26,0
1482,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, 0]",pomdp,0,26,14
1483,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, 0]",myopic,1,30,12
1484,param_7_low_perf,"[0.25, 1.0]",[40 80],"[-1, 0]",egostistical,1,26,0
1485,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, 0]",pomdp,0,24,13
1486,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, 0]",myopic,1,30,12
1487,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[-1, 0]",egostistical,1,26,0
1488,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, -1]",pomdp,1,26,2
1489,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, -1]",myopic,1,29,12
1490,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, -1]",egostistical,1,26,0
1491,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, -1]",pomdp,1,31,13
1492,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, -1]",myopic,1,31,12
1493,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, -1]",egostistical,1,26,0
1494,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, -1]",pomdp,1,31,13
1495,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, -1]",myopic,1,31,12
1496,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, -1]",egostistical,1,26,0
1497,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, -1]",pomdp,1,33,13
1498,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, -1]",myopic,1,33,12
1499,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, -1]",egostistical,1,26,0
1500,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, -1]",pomdp,1,33,19
1501,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, -1]",myopic,1,33,12
1502,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, -1]",egostistical,1,26,0
1503,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, -1]",pomdp,1,26,2
1504,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, -1]",myopic,1,29,12
1505,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, -1]",egostistical,1,26,0
1506,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, -1]",pomdp,0,32,14
1507,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, -1]",myopic,1,29,12
1508,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, -1]",egostistical,1,26,0
1509,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, -1]",pomdp,1,31,13
1510,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, -1]",myopic,1,32,12
1511,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, -1]",egostistical,1,26,0
1512,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, 0]",pomdp,1,26,2
1513,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, 0]",myopic,2,26,12
1514,param_1_low_perf,"[0.25, 1.0]",[20 40],"[0, 0]",egostistical,1,26,0
1515,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, 0]",pomdp,1,26,13
1516,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, 0]",myopic,2,27,12
1517,param_2_low_perf,"[0.25, 1.0]",[20 60],"[0, 0]",egostistical,1,26,0
1518,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, 0]",pomdp,1,23,13
1519,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, 0]",myopic,2,25,12
1520,param_3_low_perf,"[0.25, 1.0]",[20 80],"[0, 0]",egostistical,1,26,0
1521,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, 0]",pomdp,1,22,13
1522,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, 0]",myopic,2,25,12
1523,param_4_low_perf,"[0.25, 1.0]",[ 20 100],"[0, 0]",egostistical,1,26,0
1524,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, 0]",pomdp,1,22,13
1525,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, 0]",myopic,2,24,12
1526,param_5_low_perf,"[0.25, 1.0]",[ 20 120],"[0, 0]",egostistical,1,26,0
1527,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, 0]",pomdp,1,26,2
1528,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, 0]",myopic,2,26,12
1529,param_6_low_perf,"[0.25, 1.0]",[40 60],"[0, 0]",egostistical,1,26,0
1530,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, 0]",pomdp,0,25,14
1531,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, 0]",myopic,2,25,12
1532,param_7_low_perf,"[0.25, 1.0]",[40 80],"[0, 0]",egostistical,1,26,0
1533,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, 0]",pomdp,1,23,13
1534,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, 0]",myopic,2,24,12
1535,param_8_low_perf,"[0.25, 1.0]",[ 40 100],"[0, 0]",egostistical,1,26,0
1536,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, -1]",pomdp,0,31,7
1537,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, -1]",myopic,0,31,12
1538,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, -1]",egostistical,0,31,0
1539,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, -1]",pomdp,0,31,7
1540,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, -1]",myopic,0,31,12
1541,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, -1]",egostistical,0,31,0
1542,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, -1]",pomdp,0,33,7
1543,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, -1]",myopic,0,33,12
1544,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, -1]",egostistical,0,33,0
1545,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, -1]",pomdp,0,32,7
1546,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, -1]",myopic,0,32,12
1547,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, -1]",egostistical,0,32,0
1548,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, -1]",pomdp,0,32,7
1549,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, -1]",myopic,0,32,12
1550,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, -1]",egostistical,0,32,0
1551,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, -1]",pomdp,0,34,7
1552,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, -1]",myopic,0,34,12
1553,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, -1]",egostistical,0,34,0
1554,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, -1]",pomdp,0,34,7
1555,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, -1]",myopic,0,34,12
1556,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, -1]",egostistical,0,34,0
1557,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, -1]",pomdp,0,36,14
1558,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, -1]",myopic,0,36,12
1559,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, -1]",egostistical,0,36,0
1560,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, 0]",pomdp,0,27,7
1561,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, 0]",myopic,1,27,12
1562,param_1_low_perf,"[0.5, 0.5]",[20 40],"[-1, 0]",egostistical,0,31,0
1563,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, 0]",pomdp,0,24,7
1564,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, 0]",myopic,1,27,12
1565,param_2_low_perf,"[0.5, 0.5]",[20 60],"[-1, 0]",egostistical,0,31,0
1566,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, 0]",pomdp,0,23,7
1567,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, 0]",myopic,1,27,12
1568,param_3_low_perf,"[0.5, 0.5]",[20 80],"[-1, 0]",egostistical,0,33,0
1569,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, 0]",pomdp,0,23,7
1570,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, 0]",myopic,1,25,12
1571,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[-1, 0]",egostistical,0,32,0
1572,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, 0]",pomdp,0,23,7
1573,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, 0]",myopic,1,24,12
1574,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[-1, 0]",egostistical,0,32,0
1575,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, 0]",pomdp,0,27,7
1576,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, 0]",myopic,1,26,12
1577,param_6_low_perf,"[0.5, 0.5]",[40 60],"[-1, 0]",egostistical,0,34,0
1578,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, 0]",pomdp,0,26,7
1579,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, 0]",myopic,1,30,12
1580,param_7_low_perf,"[0.5, 0.5]",[40 80],"[-1, 0]",egostistical,0,34,0
1581,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, 0]",pomdp,0,26,7
1582,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, 0]",myopic,1,30,12
1583,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[-1, 0]",egostistical,0,36,0
1584,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, -1]",pomdp,0,31,7
1585,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, -1]",myopic,1,29,12
1586,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, -1]",egostistical,0,31,0
1587,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, -1]",pomdp,0,31,7
1588,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, -1]",myopic,1,31,12
1589,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, -1]",egostistical,0,31,0
1590,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, -1]",pomdp,0,33,7
1591,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, -1]",myopic,1,31,12
1592,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, -1]",egostistical,0,33,0
1593,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, -1]",pomdp,0,32,7
1594,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, -1]",myopic,1,33,12
1595,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, -1]",egostistical,0,32,0
1596,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, -1]",pomdp,0,32,7
1597,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, -1]",myopic,1,33,12
1598,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, -1]",egostistical,0,32,0
1599,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, -1]",pomdp,0,34,7
1600,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, -1]",myopic,1,29,12
1601,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, -1]",egostistical,0,34,0
1602,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, -1]",pomdp,0,34,7
1603,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, -1]",myopic,1,29,12
1604,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, -1]",egostistical,0,34,0
1605,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, -1]",pomdp,0,36,14
1606,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, -1]",myopic,1,32,12
1607,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, -1]",egostistical,0,36,0
1608,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, 0]",pomdp,0,27,7
1609,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, 0]",myopic,2,26,12
1610,param_1_low_perf,"[0.5, 0.5]",[20 40],"[0, 0]",egostistical,0,31,0
1611,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, 0]",pomdp,0,24,7
1612,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, 0]",myopic,2,27,12
1613,param_2_low_perf,"[0.5, 0.5]",[20 60],"[0, 0]",egostistical,0,31,0
1614,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, 0]",pomdp,0,23,7
1615,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, 0]",myopic,2,25,12
1616,param_3_low_perf,"[0.5, 0.5]",[20 80],"[0, 0]",egostistical,0,33,0
1617,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, 0]",pomdp,0,23,7
1618,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, 0]",myopic,2,25,12
1619,param_4_low_perf,"[0.5, 0.5]",[ 20 100],"[0, 0]",egostistical,0,32,0
1620,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, 0]",pomdp,0,23,7
1621,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, 0]",myopic,2,24,12
1622,param_5_low_perf,"[0.5, 0.5]",[ 20 120],"[0, 0]",egostistical,0,32,0
1623,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, 0]",pomdp,0,27,7
1624,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, 0]",myopic,2,26,12
1625,param_6_low_perf,"[0.5, 0.5]",[40 60],"[0, 0]",egostistical,0,34,0
1626,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, 0]",pomdp,0,26,7
1627,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, 0]",myopic,2,25,12
1628,param_7_low_perf,"[0.5, 0.5]",[40 80],"[0, 0]",egostistical,0,34,0
1629,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, 0]",pomdp,0,26,7
1630,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, 0]",myopic,2,24,12
1631,param_8_low_perf,"[0.5, 0.5]",[ 40 100],"[0, 0]",egostistical,0,36,0
1632,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, -1]",pomdp,0,31,7
1633,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, -1]",myopic,0,31,12
1634,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, -1]",egostistical,0,31,0
1635,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, -1]",pomdp,0,31,7
1636,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, -1]",myopic,0,31,12
1637,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, -1]",egostistical,0,31,0
1638,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, -1]",pomdp,0,33,7
1639,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, -1]",myopic,0,33,12
1640,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, -1]",egostistical,0,33,0
1641,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, -1]",pomdp,0,32,7
1642,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, -1]",myopic,0,32,12
1643,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, -1]",egostistical,0,32,0
1644,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, -1]",pomdp,0,32,7
1645,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, -1]",myopic,0,32,12
1646,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, -1]",egostistical,0,32,0
1647,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, -1]",pomdp,0,34,7
1648,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, -1]",myopic,0,34,12
1649,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, -1]",egostistical,0,34,0
1650,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, -1]",pomdp,0,34,7
1651,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, -1]",myopic,0,34,12
1652,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, -1]",egostistical,0,34,0
1653,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, -1]",pomdp,0,36,14
1654,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, -1]",myopic,0,36,12
1655,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, -1]",egostistical,0,36,0
1656,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, 0]",pomdp,0,27,7
1657,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, 0]",myopic,1,27,12
1658,param_1_low_perf,"[0.5, 0.75]",[20 40],"[-1, 0]",egostistical,0,31,0
1659,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, 0]",pomdp,0,24,7
1660,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, 0]",myopic,1,27,12
1661,param_2_low_perf,"[0.5, 0.75]",[20 60],"[-1, 0]",egostistical,0,31,0
1662,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, 0]",pomdp,0,23,7
1663,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, 0]",myopic,1,27,12
1664,param_3_low_perf,"[0.5, 0.75]",[20 80],"[-1, 0]",egostistical,0,33,0
1665,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, 0]",pomdp,0,23,7
1666,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, 0]",myopic,1,25,12
1667,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[-1, 0]",egostistical,0,32,0
1668,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, 0]",pomdp,0,23,7
1669,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, 0]",myopic,1,24,12
1670,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[-1, 0]",egostistical,0,32,0
1671,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, 0]",pomdp,0,27,7
1672,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, 0]",myopic,1,26,12
1673,param_6_low_perf,"[0.5, 0.75]",[40 60],"[-1, 0]",egostistical,0,34,0
1674,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, 0]",pomdp,0,26,7
1675,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, 0]",myopic,1,30,12
1676,param_7_low_perf,"[0.5, 0.75]",[40 80],"[-1, 0]",egostistical,0,34,0
1677,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, 0]",pomdp,0,26,7
1678,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, 0]",myopic,1,30,12
1679,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[-1, 0]",egostistical,0,36,0
1680,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, -1]",pomdp,0,31,7
1681,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, -1]",myopic,1,29,12
1682,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, -1]",egostistical,0,31,0
1683,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, -1]",pomdp,0,31,7
1684,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, -1]",myopic,1,31,12
1685,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, -1]",egostistical,0,31,0
1686,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, -1]",pomdp,0,33,7
1687,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, -1]",myopic,1,31,12
1688,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, -1]",egostistical,0,33,0
1689,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, -1]",pomdp,0,32,7
1690,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, -1]",myopic,1,33,12
1691,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, -1]",egostistical,0,32,0
1692,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, -1]",pomdp,0,32,7
1693,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, -1]",myopic,1,33,12
1694,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, -1]",egostistical,0,32,0
1695,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, -1]",pomdp,0,34,7
1696,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, -1]",myopic,1,29,12
1697,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, -1]",egostistical,0,34,0
1698,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, -1]",pomdp,0,34,7
1699,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, -1]",myopic,1,29,12
1700,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, -1]",egostistical,0,34,0
1701,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, -1]",pomdp,0,36,14
1702,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, -1]",myopic,1,32,12
1703,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, -1]",egostistical,0,36,0
1704,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, 0]",pomdp,0,27,7
1705,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, 0]",myopic,2,26,12
1706,param_1_low_perf,"[0.5, 0.75]",[20 40],"[0, 0]",egostistical,0,31,0
1707,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, 0]",pomdp,0,24,7
1708,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, 0]",myopic,2,27,12
1709,param_2_low_perf,"[0.5, 0.75]",[20 60],"[0, 0]",egostistical,0,31,0
1710,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, 0]",pomdp,0,23,7
1711,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, 0]",myopic,2,25,12
1712,param_3_low_perf,"[0.5, 0.75]",[20 80],"[0, 0]",egostistical,0,33,0
1713,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, 0]",pomdp,0,23,7
1714,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, 0]",myopic,2,25,12
1715,param_4_low_perf,"[0.5, 0.75]",[ 20 100],"[0, 0]",egostistical,0,32,0
1716,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, 0]",pomdp,0,23,7
1717,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, 0]",myopic,2,24,12
1718,param_5_low_perf,"[0.5, 0.75]",[ 20 120],"[0, 0]",egostistical,0,32,0
1719,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, 0]",pomdp,0,27,7
1720,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, 0]",myopic,2,26,12
1721,param_6_low_perf,"[0.5, 0.75]",[40 60],"[0, 0]",egostistical,0,34,0
1722,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, 0]",pomdp,0,26,7
1723,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, 0]",myopic,2,25,12
1724,param_7_low_perf,"[0.5, 0.75]",[40 80],"[0, 0]",egostistical,0,34,0
1725,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, 0]",pomdp,0,26,7
1726,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, 0]",myopic,2,24,12
1727,param_8_low_perf,"[0.5, 0.75]",[ 40 100],"[0, 0]",egostistical,0,36,0
