,param,risk,position,intervention,agent,cumlative_risk,cumlative_risk_low,cumlative_risk_high,travel_time,request_time,request_count
259,param_2_low,"[0.0, 0.0]",[20 60],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
260,param_3_low,"[0.0, 0.0]",[20 80],"[0, 0]",pomdp,0,0,0,15,0,0
261,param_3_low,"[0.0, 0.0]",[20 80],"[0, 0]",myopic,2,2,0,21,10,2
262,param_3_low,"[0.0, 0.0]",[20 80],"[0, 0]",egoistical,0,0,0,15,0,0
263,param_3_low,"[0.0, 0.0]",[20 80],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
264,param_4_low,"[0.0, 0.0]",[ 20 100],"[0, 0]",pomdp,0,0,0,15,0,0
265,param_4_low,"[0.0, 0.0]",[ 20 100],"[0, 0]",myopic,2,2,0,21,10,2
266,param_4_low,"[0.0, 0.0]",[ 20 100],"[0, 0]",egoistical,0,0,0,15,0,0
267,param_4_low,"[0.0, 0.0]",[ 20 100],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
268,param_5_low,"[0.0, 0.0]",[ 20 120],"[0, 0]",pomdp,0,0,0,15,0,0
269,param_5_low,"[0.0, 0.0]",[ 20 120],"[0, 0]",myopic,2,2,0,21,10,2
270,param_5_low,"[0.0, 0.0]",[ 20 120],"[0, 0]",egoistical,0,0,0,15,0,0
271,param_5_low,"[0.0, 0.0]",[ 20 120],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
272,param_6_low,"[0.0, 0.0]",[40 60],"[0, 0]",pomdp,0,0,0,15,0,0
273,param_6_low,"[0.0, 0.0]",[40 60],"[0, 0]",myopic,1,1,0,24,10,2
274,param_6_low,"[0.0, 0.0]",[40 60],"[0, 0]",egoistical,0,0,0,15,0,0
275,param_6_low,"[0.0, 0.0]",[40 60],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
276,param_7_low,"[0.0, 0.0]",[40 80],"[0, 0]",pomdp,0,0,0,15,0,0
277,param_7_low,"[0.0, 0.0]",[40 80],"[0, 0]",myopic,2,2,0,21,10,2
278,param_7_low,"[0.0, 0.0]",[40 80],"[0, 0]",egoistical,0,0,0,15,0,0
279,param_7_low,"[0.0, 0.0]",[40 80],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
280,param_8_low,"[0.0, 0.0]",[ 40 100],"[0, 0]",pomdp,0,0,0,15,0,0
281,param_8_low,"[0.0, 0.0]",[ 40 100],"[0, 0]",myopic,2,2,0,20,10,2
282,param_8_low,"[0.0, 0.0]",[ 40 100],"[0, 0]",egoistical,0,0,0,15,0,0
283,param_8_low,"[0.0, 0.0]",[ 40 100],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
284,param_9_low,"[0.0, 0.0]",[ 40 120],"[0, 0]",pomdp,0,0,0,15,0,0
285,param_9_low,"[0.0, 0.0]",[ 40 120],"[0, 0]",myopic,2,2,0,20,10,2
286,param_9_low,"[0.0, 0.0]",[ 40 120],"[0, 0]",egoistical,0,0,0,15,0,0
287,param_9_low,"[0.0, 0.0]",[ 40 120],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
288,param_10_low,"[0.0, 0.0]",[ 40 140],"[0, 0]",pomdp,0,0,0,15,0,0
289,param_10_low,"[0.0, 0.0]",[ 40 140],"[0, 0]",myopic,2,2,0,20,10,2
290,param_10_low,"[0.0, 0.0]",[ 40 140],"[0, 0]",egoistical,0,0,0,15,0,0
291,param_10_low,"[0.0, 0.0]",[ 40 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
292,param_11_low,"[0.0, 0.0]",[60 80],"[0, 0]",pomdp,0,0,0,15,0,0
293,param_11_low,"[0.0, 0.0]",[60 80],"[0, 0]",myopic,1,1,0,22,10,2
294,param_11_low,"[0.0, 0.0]",[60 80],"[0, 0]",egoistical,0,0,0,15,0,0
295,param_11_low,"[0.0, 0.0]",[60 80],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
296,param_12_low,"[0.0, 0.0]",[ 60 100],"[0, 0]",pomdp,0,0,0,15,0,0
297,param_12_low,"[0.0, 0.0]",[ 60 100],"[0, 0]",myopic,2,2,0,19,10,2
298,param_12_low,"[0.0, 0.0]",[ 60 100],"[0, 0]",egoistical,0,0,0,15,0,0
299,param_12_low,"[0.0, 0.0]",[ 60 100],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
300,param_13_low,"[0.0, 0.0]",[ 60 120],"[0, 0]",pomdp,0,0,0,15,0,0
301,param_13_low,"[0.0, 0.0]",[ 60 120],"[0, 0]",myopic,2,2,0,18,10,2
302,param_13_low,"[0.0, 0.0]",[ 60 120],"[0, 0]",egoistical,0,0,0,15,0,0
303,param_13_low,"[0.0, 0.0]",[ 60 120],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
304,param_14_low,"[0.0, 0.0]",[ 60 140],"[0, 0]",pomdp,0,0,0,15,0,0
305,param_14_low,"[0.0, 0.0]",[ 60 140],"[0, 0]",myopic,2,2,0,18,10,2
306,param_14_low,"[0.0, 0.0]",[ 60 140],"[0, 0]",egoistical,0,0,0,15,0,0
307,param_14_low,"[0.0, 0.0]",[ 60 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
308,param_15_low,"[0.0, 0.0]",[ 20 140],"[0, 0]",pomdp,0,0,0,15,0,0
309,param_15_low,"[0.0, 0.0]",[ 20 140],"[0, 0]",myopic,2,2,0,21,10,2
310,param_15_low,"[0.0, 0.0]",[ 20 140],"[0, 0]",egoistical,0,0,0,15,0,0
311,param_15_low,"[0.0, 0.0]",[ 20 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
312,param_16_low,"[0.0, 0.0]",[ 80 100],"[0, 0]",pomdp,0,0,0,15,0,0
313,param_16_low,"[0.0, 0.0]",[ 80 100],"[0, 0]",myopic,2,2,0,19,10,2
314,param_16_low,"[0.0, 0.0]",[ 80 100],"[0, 0]",egoistical,0,0,0,15,0,0
315,param_16_low,"[0.0, 0.0]",[ 80 100],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
316,param_17_low,"[0.0, 0.0]",[ 80 120],"[0, 0]",pomdp,0,0,0,15,0,0
317,param_17_low,"[0.0, 0.0]",[ 80 120],"[0, 0]",myopic,2,2,0,17,10,2
318,param_17_low,"[0.0, 0.0]",[ 80 120],"[0, 0]",egoistical,0,0,0,15,0,0
319,param_17_low,"[0.0, 0.0]",[ 80 120],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
320,param_18_low,"[0.0, 0.0]",[ 80 140],"[0, 0]",pomdp,0,0,0,15,0,0
321,param_18_low,"[0.0, 0.0]",[ 80 140],"[0, 0]",myopic,2,2,0,16,10,2
322,param_18_low,"[0.0, 0.0]",[ 80 140],"[0, 0]",egoistical,0,0,0,15,0,0
323,param_18_low,"[0.0, 0.0]",[ 80 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
324,param_19_low,"[0.0, 0.0]",[100 120],"[0, 0]",pomdp,0,0,0,15,0,0
325,param_19_low,"[0.0, 0.0]",[100 120],"[0, 0]",myopic,2,2,0,17,10,2
326,param_19_low,"[0.0, 0.0]",[100 120],"[0, 0]",egoistical,0,0,0,15,0,0
327,param_19_low,"[0.0, 0.0]",[100 120],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
328,param_20_low,"[0.0, 0.0]",[100 140],"[0, 0]",pomdp,0,0,0,15,0,0
329,param_20_low,"[0.0, 0.0]",[100 140],"[0, 0]",myopic,2,2,0,16,10,2
330,param_20_low,"[0.0, 0.0]",[100 140],"[0, 0]",egoistical,0,0,0,15,0,0
331,param_20_low,"[0.0, 0.0]",[100 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
332,param_21_low,"[0.0, 0.0]",[120 140],"[0, 0]",pomdp,0,0,0,15,0,0
333,param_21_low,"[0.0, 0.0]",[120 140],"[0, 0]",myopic,2,2,0,16,10,2
334,param_21_low,"[0.0, 0.0]",[120 140],"[0, 0]",egoistical,0,0,0,15,0,0
335,param_21_low,"[0.0, 0.0]",[120 140],"[0, 0]",pomdp_wo_perf,0,0,0,15,0,0
336,param_1_low,"[0.25, 0.0]",[20 40],"[-1, -1]",pomdp,1,1,0,20,4,3
337,param_1_low,"[0.25, 0.0]",[20 40],"[-1, -1]",myopic,0,0,0,31,10,2
338,param_1_low,"[0.25, 0.0]",[20 40],"[-1, -1]",egoistical,1,1,0,15,0,0
339,param_1_low,"[0.25, 0.0]",[20 40],"[-1, -1]",pomdp_wo_perf,0,0,0,21,5,3
340,param_2_low,"[0.25, 0.0]",[20 60],"[-1, -1]",pomdp,0,0,0,23,4,1
341,param_2_low,"[0.25, 0.0]",[20 60],"[-1, -1]",myopic,0,0,0,33,10,2
342,param_2_low,"[0.25, 0.0]",[20 60],"[-1, -1]",egoistical,1,1,0,15,0,0
343,param_2_low,"[0.25, 0.0]",[20 60],"[-1, -1]",pomdp_wo_perf,0,0,0,23,5,1
344,param_3_low,"[0.25, 0.0]",[20 80],"[-1, -1]",pomdp,0,0,0,23,4,1
345,param_3_low,"[0.25, 0.0]",[20 80],"[-1, -1]",myopic,0,0,0,36,10,2
346,param_3_low,"[0.25, 0.0]",[20 80],"[-1, -1]",egoistical,1,1,0,15,0,0
347,param_3_low,"[0.25, 0.0]",[20 80],"[-1, -1]",pomdp_wo_perf,0,0,0,23,5,1
348,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, -1]",pomdp,0,0,0,23,4,1
349,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, -1]",myopic,0,0,0,34,10,2
350,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, -1]",egoistical,1,1,0,15,0,0
351,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, -1]",pomdp_wo_perf,0,0,0,23,5,1
352,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, -1]",pomdp,0,0,0,23,4,1
353,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, -1]",myopic,0,0,0,35,10,2
354,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, -1]",egoistical,1,1,0,15,0,0
355,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, -1]",pomdp_wo_perf,0,0,0,23,5,1
356,param_6_low,"[0.25, 0.0]",[40 60],"[-1, -1]",pomdp,0,0,0,26,6,1
357,param_6_low,"[0.25, 0.0]",[40 60],"[-1, -1]",myopic,0,0,0,34,10,2
358,param_6_low,"[0.25, 0.0]",[40 60],"[-1, -1]",egoistical,1,1,0,15,0,0
359,param_6_low,"[0.25, 0.0]",[40 60],"[-1, -1]",pomdp_wo_perf,0,0,0,26,5,1
360,param_7_low,"[0.25, 0.0]",[40 80],"[-1, -1]",pomdp,0,0,0,26,6,1
361,param_7_low,"[0.25, 0.0]",[40 80],"[-1, -1]",myopic,0,0,0,36,10,2
362,param_7_low,"[0.25, 0.0]",[40 80],"[-1, -1]",egoistical,1,1,0,15,0,0
363,param_7_low,"[0.25, 0.0]",[40 80],"[-1, -1]",pomdp_wo_perf,0,0,0,26,5,1
364,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, -1]",pomdp,0,0,0,26,6,1
365,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, -1]",myopic,0,0,0,39,10,2
366,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, -1]",egoistical,1,1,0,15,0,0
367,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, -1]",pomdp_wo_perf,0,0,0,26,5,1
368,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, -1]",pomdp,0,0,0,26,6,1
369,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, -1]",myopic,0,0,0,37,10,2
370,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, -1]",egoistical,1,1,0,15,0,0
371,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, -1]",pomdp_wo_perf,0,0,0,26,5,1
372,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, -1]",pomdp,0,0,0,26,6,1
373,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, -1]",myopic,0,0,0,37,10,2
374,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, -1]",egoistical,1,1,0,15,0,0
375,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, -1]",pomdp_wo_perf,0,0,0,26,5,1
376,param_11_low,"[0.25, 0.0]",[60 80],"[-1, -1]",pomdp,0,0,0,27,6,1
377,param_11_low,"[0.25, 0.0]",[60 80],"[-1, -1]",myopic,0,0,0,35,10,2
378,param_11_low,"[0.25, 0.0]",[60 80],"[-1, -1]",egoistical,1,1,0,15,0,0
379,param_11_low,"[0.25, 0.0]",[60 80],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
380,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, -1]",pomdp,0,0,0,27,6,1
381,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, -1]",myopic,0,0,0,37,10,2
382,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, -1]",egoistical,1,1,0,15,0,0
383,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
384,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, -1]",pomdp,0,0,0,27,6,1
385,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, -1]",myopic,0,0,0,40,10,2
386,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, -1]",egoistical,1,1,0,15,0,0
387,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
388,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, -1]",pomdp,0,0,0,27,6,1
389,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, -1]",myopic,0,0,0,37,10,2
390,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, -1]",egoistical,1,1,0,15,0,0
391,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
392,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, -1]",pomdp,0,0,0,23,4,1
393,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, -1]",myopic,0,0,0,34,10,2
394,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, -1]",egoistical,1,1,0,15,0,0
395,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, -1]",pomdp_wo_perf,0,0,0,23,5,1
396,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, -1]",pomdp,0,0,0,27,6,1
397,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, -1]",myopic,0,0,0,35,10,2
398,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, -1]",egoistical,1,1,0,15,0,0
399,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
400,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, -1]",pomdp,0,0,0,27,6,1
401,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, -1]",myopic,0,0,0,37,10,2
402,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, -1]",egoistical,1,1,0,15,0,0
403,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
404,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, -1]",pomdp,0,0,0,27,6,1
405,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, -1]",myopic,0,0,0,39,10,2
406,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, -1]",egoistical,1,1,0,15,0,0
407,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
408,param_19_low,"[0.25, 0.0]",[100 120],"[-1, -1]",pomdp,0,0,0,27,6,1
409,param_19_low,"[0.25, 0.0]",[100 120],"[-1, -1]",myopic,0,0,0,35,10,2
410,param_19_low,"[0.25, 0.0]",[100 120],"[-1, -1]",egoistical,1,1,0,15,0,0
411,param_19_low,"[0.25, 0.0]",[100 120],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
412,param_20_low,"[0.25, 0.0]",[100 140],"[-1, -1]",pomdp,0,0,0,27,6,1
413,param_20_low,"[0.25, 0.0]",[100 140],"[-1, -1]",myopic,0,0,0,36,10,2
414,param_20_low,"[0.25, 0.0]",[100 140],"[-1, -1]",egoistical,1,1,0,15,0,0
415,param_20_low,"[0.25, 0.0]",[100 140],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
416,param_21_low,"[0.25, 0.0]",[120 140],"[-1, -1]",pomdp,0,0,0,27,6,1
417,param_21_low,"[0.25, 0.0]",[120 140],"[-1, -1]",myopic,0,0,0,34,10,2
418,param_21_low,"[0.25, 0.0]",[120 140],"[-1, -1]",egoistical,1,1,0,15,0,0
419,param_21_low,"[0.25, 0.0]",[120 140],"[-1, -1]",pomdp_wo_perf,0,0,0,27,5,1
420,param_1_low,"[0.25, 0.0]",[20 40],"[-1, 0]",pomdp,1,1,0,20,4,3
421,param_1_low,"[0.25, 0.0]",[20 40],"[-1, 0]",myopic,1,1,0,25,10,2
422,param_1_low,"[0.25, 0.0]",[20 40],"[-1, 0]",egoistical,1,1,0,15,0,0
423,param_1_low,"[0.25, 0.0]",[20 40],"[-1, 0]",pomdp_wo_perf,0,0,0,21,5,3
424,param_2_low,"[0.25, 0.0]",[20 60],"[-1, 0]",pomdp,0,0,0,23,4,1
425,param_2_low,"[0.25, 0.0]",[20 60],"[-1, 0]",myopic,1,1,0,23,10,2
426,param_2_low,"[0.25, 0.0]",[20 60],"[-1, 0]",egoistical,1,1,0,15,0,0
427,param_2_low,"[0.25, 0.0]",[20 60],"[-1, 0]",pomdp_wo_perf,0,0,0,23,5,1
428,param_3_low,"[0.25, 0.0]",[20 80],"[-1, 0]",pomdp,0,0,0,23,4,1
429,param_3_low,"[0.25, 0.0]",[20 80],"[-1, 0]",myopic,1,1,0,23,10,2
430,param_3_low,"[0.25, 0.0]",[20 80],"[-1, 0]",egoistical,1,1,0,15,0,0
431,param_3_low,"[0.25, 0.0]",[20 80],"[-1, 0]",pomdp_wo_perf,0,0,0,23,5,1
432,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, 0]",pomdp,0,0,0,23,4,1
433,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, 0]",myopic,1,1,0,23,10,2
434,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, 0]",egoistical,1,1,0,15,0,0
435,param_4_low,"[0.25, 0.0]",[ 20 100],"[-1, 0]",pomdp_wo_perf,0,0,0,23,5,1
436,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, 0]",pomdp,0,0,0,23,4,1
437,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, 0]",myopic,1,1,0,23,10,2
438,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, 0]",egoistical,1,1,0,15,0,0
439,param_5_low,"[0.25, 0.0]",[ 20 120],"[-1, 0]",pomdp_wo_perf,0,0,0,23,5,1
440,param_6_low,"[0.25, 0.0]",[40 60],"[-1, 0]",pomdp,0,0,0,26,6,1
441,param_6_low,"[0.25, 0.0]",[40 60],"[-1, 0]",myopic,1,1,0,26,10,2
442,param_6_low,"[0.25, 0.0]",[40 60],"[-1, 0]",egoistical,1,1,0,15,0,0
443,param_6_low,"[0.25, 0.0]",[40 60],"[-1, 0]",pomdp_wo_perf,0,0,0,26,5,1
444,param_7_low,"[0.25, 0.0]",[40 80],"[-1, 0]",pomdp,0,0,0,26,6,1
445,param_7_low,"[0.25, 0.0]",[40 80],"[-1, 0]",myopic,1,1,0,26,10,2
446,param_7_low,"[0.25, 0.0]",[40 80],"[-1, 0]",egoistical,1,1,0,15,0,0
447,param_7_low,"[0.25, 0.0]",[40 80],"[-1, 0]",pomdp_wo_perf,0,0,0,26,5,1
448,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, 0]",pomdp,0,0,0,26,6,1
449,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, 0]",myopic,1,1,0,26,10,2
450,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, 0]",egoistical,1,1,0,15,0,0
451,param_8_low,"[0.25, 0.0]",[ 40 100],"[-1, 0]",pomdp_wo_perf,0,0,0,26,5,1
452,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, 0]",pomdp,0,0,0,26,6,1
453,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, 0]",myopic,1,1,0,26,10,2
454,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, 0]",egoistical,1,1,0,15,0,0
455,param_9_low,"[0.25, 0.0]",[ 40 120],"[-1, 0]",pomdp_wo_perf,0,0,0,26,5,1
456,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, 0]",pomdp,0,0,0,26,6,1
457,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, 0]",myopic,1,1,0,26,10,2
458,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, 0]",egoistical,1,1,0,15,0,0
459,param_10_low,"[0.25, 0.0]",[ 40 140],"[-1, 0]",pomdp_wo_perf,0,0,0,26,5,1
460,param_11_low,"[0.25, 0.0]",[60 80],"[-1, 0]",pomdp,0,0,0,27,6,1
461,param_11_low,"[0.25, 0.0]",[60 80],"[-1, 0]",myopic,1,1,0,27,10,2
462,param_11_low,"[0.25, 0.0]",[60 80],"[-1, 0]",egoistical,1,1,0,15,0,0
463,param_11_low,"[0.25, 0.0]",[60 80],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
464,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, 0]",pomdp,0,0,0,27,6,1
465,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, 0]",myopic,1,1,0,27,10,2
466,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, 0]",egoistical,1,1,0,15,0,0
467,param_12_low,"[0.25, 0.0]",[ 60 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
468,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, 0]",pomdp,0,0,0,27,6,1
469,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, 0]",myopic,1,1,0,27,10,2
470,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, 0]",egoistical,1,1,0,15,0,0
471,param_13_low,"[0.25, 0.0]",[ 60 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
472,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, 0]",pomdp,0,0,0,27,6,1
473,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, 0]",myopic,1,1,0,27,10,2
474,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, 0]",egoistical,1,1,0,15,0,0
475,param_14_low,"[0.25, 0.0]",[ 60 140],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
476,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, 0]",pomdp,0,0,0,23,4,1
477,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, 0]",myopic,1,1,0,23,10,2
478,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, 0]",egoistical,1,1,0,15,0,0
479,param_15_low,"[0.25, 0.0]",[ 20 140],"[-1, 0]",pomdp_wo_perf,0,0,0,23,5,1
480,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, 0]",pomdp,0,0,0,27,6,1
481,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, 0]",myopic,1,1,0,27,10,2
482,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, 0]",egoistical,1,1,0,15,0,0
483,param_16_low,"[0.25, 0.0]",[ 80 100],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
484,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, 0]",pomdp,0,0,0,27,6,1
485,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, 0]",myopic,1,1,0,27,10,2
486,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, 0]",egoistical,1,1,0,15,0,0
487,param_17_low,"[0.25, 0.0]",[ 80 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
488,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, 0]",pomdp,0,0,0,27,6,1
489,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, 0]",myopic,1,1,0,27,10,2
490,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, 0]",egoistical,1,1,0,15,0,0
491,param_18_low,"[0.25, 0.0]",[ 80 140],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
492,param_19_low,"[0.25, 0.0]",[100 120],"[-1, 0]",pomdp,0,0,0,27,6,1
493,param_19_low,"[0.25, 0.0]",[100 120],"[-1, 0]",myopic,1,1,0,27,10,2
494,param_19_low,"[0.25, 0.0]",[100 120],"[-1, 0]",egoistical,1,1,0,15,0,0
495,param_19_low,"[0.25, 0.0]",[100 120],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
496,param_20_low,"[0.25, 0.0]",[100 140],"[-1, 0]",pomdp,0,0,0,27,6,1
497,param_20_low,"[0.25, 0.0]",[100 140],"[-1, 0]",myopic,1,1,0,27,10,2
498,param_20_low,"[0.25, 0.0]",[100 140],"[-1, 0]",egoistical,1,1,0,15,0,0
499,param_20_low,"[0.25, 0.0]",[100 140],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
500,param_21_low,"[0.25, 0.0]",[120 140],"[-1, 0]",pomdp,0,0,0,27,6,1
501,param_21_low,"[0.25, 0.0]",[120 140],"[-1, 0]",myopic,1,1,0,27,10,2
502,param_21_low,"[0.25, 0.0]",[120 140],"[-1, 0]",egoistical,1,1,0,15,0,0
503,param_21_low,"[0.25, 0.0]",[120 140],"[-1, 0]",pomdp_wo_perf,0,0,0,27,5,1
504,param_1_low,"[0.25, 0.0]",[20 40],"[0, -1]",pomdp,1,1,0,20,4,3
505,param_1_low,"[0.25, 0.0]",[20 40],"[0, -1]",myopic,0,0,0,31,10,2
506,param_1_low,"[0.25, 0.0]",[20 40],"[0, -1]",egoistical,1,1,0,15,0,0
507,param_1_low,"[0.25, 0.0]",[20 40],"[0, -1]",pomdp_wo_perf,0,0,0,21,5,3
508,param_2_low,"[0.25, 0.0]",[20 60],"[0, -1]",pomdp,0,0,0,23,4,1
509,param_2_low,"[0.25, 0.0]",[20 60],"[0, -1]",myopic,1,1,0,32,10,2
510,param_2_low,"[0.25, 0.0]",[20 60],"[0, -1]",egoistical,1,1,0,15,0,0
511,param_2_low,"[0.25, 0.0]",[20 60],"[0, -1]",pomdp_wo_perf,1,1,0,21,5,1
512,param_3_low,"[0.25, 0.0]",[20 80],"[0, -1]",pomdp,0,0,0,23,4,1
513,param_3_low,"[0.25, 0.0]",[20 80],"[0, -1]",myopic,1,1,0,32,10,2
514,param_3_low,"[0.25, 0.0]",[20 80],"[0, -1]",egoistical,1,1,0,15,0,0
515,param_3_low,"[0.25, 0.0]",[20 80],"[0, -1]",pomdp_wo_perf,1,1,0,21,5,1
516,param_4_low,"[0.25, 0.0]",[ 20 100],"[0, -1]",pomdp,0,0,0,23,4,1
517,param_4_low,"[0.25, 0.0]",[ 20 100],"[0, -1]",myopic,1,1,0,32,10,2
518,param_4_low,"[0.25, 0.0]",[ 20 100],"[0, -1]",egoistical,1,1,0,15,0,0
519,param_4_low,"[0.25, 0.0]",[ 20 100],"[0, -1]",pomdp_wo_perf,1,1,0,21,5,1
520,param_5_low,"[0.25, 0.0]",[ 20 120],"[0, -1]",pomdp,0,0,0,23,4,1
