,param,initial_state,intervention,agent,cumlative_risk,travel_time,request_time
971,param_2_2,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
972,param_2_3,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
973,param_2_3,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.0,15,12
974,param_2_3,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
975,param_2_4,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
976,param_2_4,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.0,15,12
977,param_2_4,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
978,param_2_6,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
979,param_2_6,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.0,15,12
980,param_2_6,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
981,param_2_7,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
982,param_2_7,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.0,15,12
983,param_2_7,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
984,param_2_8,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
985,param_2_8,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.0,15,12
986,param_2_8,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
987,param_2_9,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
988,param_2_9,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,11
989,param_2_9,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
990,param_2_10,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
991,param_2_10,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
992,param_2_10,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
993,param_2_11,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
994,param_2_11,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
995,param_2_11,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
996,param_2_12,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
997,param_2_12,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
998,param_2_12,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
999,param_2_13,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
1000,param_2_13,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
1001,param_2_13,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
1002,param_2_14,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
1003,param_2_14,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
1004,param_2_14,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
1005,param_2_15,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",pomdp,0.5,15,0
1006,param_2_15,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",myopic,0.5,15,12
1007,param_2_15,"[0, 11.2, 0, -1, 0.0, 0.25]","[0, 0]",egostistical,0.5,15,0
1008,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1009,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.0,27,16
1010,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1011,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1012,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,23,14
1013,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1014,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1015,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.0,15,12
1016,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1017,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1018,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,15,12
1019,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1020,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1021,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,24,14
1022,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1023,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1024,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,23,13
1025,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1026,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1027,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.0,22,12
1028,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1029,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1030,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.0,27,12
1031,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1032,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1033,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.0,26,14
1034,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1035,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1036,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,15,12
1037,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1038,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1039,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,1.0,15,12
1040,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1041,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1042,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,0.5,15,12
1043,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1044,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1045,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,1.0,15,12
1046,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1047,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",pomdp,1.0,15,0
1048,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",myopic,1.0,15,12
1049,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, -1]",egostistical,1.0,15,0
1050,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1051,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.0,24,16
1052,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1053,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1054,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,23,14
1055,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1056,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1057,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.0,15,12
1058,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1059,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1060,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,15,12
1061,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1062,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1063,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,24,14
1064,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1065,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1066,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,23,13
1067,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1068,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1069,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.0,15,12
1070,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1071,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1072,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.0,23,12
1073,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1074,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1075,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.0,23,14
1076,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1077,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1078,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,15,12
1079,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1080,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1081,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,1.0,15,12
1082,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1083,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1084,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,0.5,15,12
1085,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1086,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1087,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,1.0,15,12
1088,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1089,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",pomdp,1.0,15,0
1090,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",myopic,1.0,15,12
1091,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[-1, 0]",egostistical,1.0,15,0
1092,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1093,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,12
1094,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1095,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1096,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.0,15,12
1097,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1098,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1099,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.0,15,12
1100,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1101,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1102,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,12
1103,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1104,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1105,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.0,18,12
1106,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1107,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1108,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.0,22,12
1109,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1110,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1111,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.0,22,12
1112,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1113,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1114,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,11
1115,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1116,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1117,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,12
1118,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1119,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1120,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,12
1121,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1122,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1123,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,1.0,15,12
1124,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1125,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1126,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,0.5,15,12
1127,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1128,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1129,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,1.0,15,12
1130,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1131,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",pomdp,1.0,15,0
1132,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",myopic,1.0,15,12
1133,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, -1]",egostistical,1.0,15,0
1134,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1135,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,12
1136,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1137,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1138,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.0,15,12
1139,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1140,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1141,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.0,15,12
1142,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1143,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1144,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,12
1145,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1146,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1147,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.0,15,12
1148,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1149,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1150,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.0,15,12
1151,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1152,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1153,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.0,15,12
1154,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1155,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1156,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,11
1157,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1158,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1159,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,12
1160,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1161,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1162,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,12
1163,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1164,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1165,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,1.0,15,12
1166,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1167,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1168,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,0.5,15,12
1169,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1170,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1171,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,1.0,15,12
1172,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1173,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",pomdp,1.0,15,0
1174,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",myopic,1.0,15,12
1175,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.25]","[0, 0]",egostistical,1.0,15,0
1176,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,15
1177,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,29,16
1178,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1179,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1180,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1181,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1182,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1183,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1184,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1185,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,5
1186,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,26,12
1187,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1188,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1189,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1190,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1191,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1192,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1193,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1194,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1195,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,26,12
1196,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1197,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,25,15
1198,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,29,12
1199,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,25,0
1200,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1201,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,29,15
1202,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1203,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1204,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1205,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1206,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,5
1207,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1208,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1209,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,10
1210,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,29,13
1211,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1212,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,5
1213,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.5,26,12
1214,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1215,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",pomdp,0.5,26,5
1216,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",myopic,0.0,29,12
1217,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, -1]",egostistical,0.5,26,0
1218,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",pomdp,0.5,26,15
1219,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",myopic,0.0,26,16
1220,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",egostistical,0.5,26,0
1221,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",pomdp,0.5,26,10
1222,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",myopic,0.5,26,12
1223,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.25]","[-1, 0]",egostistical,0.5,26,0
