,param,risk,intervention,agent,cumlative_risk,travel_time,request_time
1386,param_13_13,"[0.5, 0.25]","[0, -1]",pomdp,0,19,11
1387,param_13_13,"[0.5, 0.25]","[0, -1]",myopic,0.5,19,12
1388,param_13_13,"[0.5, 0.25]","[0, -1]",egostistical,0.5,26,0
1389,param_13_14,"[0.5, 0.25]","[0, -1]",pomdp,0,26,6
1390,param_13_14,"[0.5, 0.25]","[0, -1]",myopic,0.5,21,12
1391,param_13_14,"[0.5, 0.25]","[0, -1]",egostistical,0.5,26,0
1392,param_13_15,"[0.5, 0.25]","[0, -1]",pomdp,0,21,11
1393,param_13_15,"[0.5, 0.25]","[0, -1]",myopic,0.5,21,12
1394,param_13_15,"[0.5, 0.25]","[0, -1]",egostistical,0.5,26,0
1395,param_13_1,"[0.5, 0.25]","[0, 0]",pomdp,0,16,11
1396,param_13_1,"[0.5, 0.25]","[0, 0]",myopic,0,15,12
1397,param_13_1,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1398,param_13_2,"[0.5, 0.25]","[0, 0]",pomdp,0,17,12
1399,param_13_2,"[0.5, 0.25]","[0, 0]",myopic,0,17,12
1400,param_13_2,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1401,param_13_3,"[0.5, 0.25]","[0, 0]",pomdp,0,19,12
1402,param_13_3,"[0.5, 0.25]","[0, 0]",myopic,0,19,12
1403,param_13_3,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1404,param_13_4,"[0.5, 0.25]","[0, 0]",pomdp,0,22,12
1405,param_13_4,"[0.5, 0.25]","[0, 0]",myopic,0,21,12
1406,param_13_4,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1407,param_13_5,"[0.5, 0.25]","[0, 0]",pomdp,0,15,12
1408,param_13_5,"[0.5, 0.25]","[0, 0]",myopic,0,15,12
1409,param_13_5,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1410,param_13_6,"[0.5, 0.25]","[0, 0]",pomdp,0,16,12
1411,param_13_6,"[0.5, 0.25]","[0, 0]",myopic,0,15,12
1412,param_13_6,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1413,param_13_7,"[0.5, 0.25]","[0, 0]",pomdp,0,17,12
1414,param_13_7,"[0.5, 0.25]","[0, 0]",myopic,0,17,12
1415,param_13_7,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1416,param_13_8,"[0.5, 0.25]","[0, 0]",pomdp,0,19,12
1417,param_13_8,"[0.5, 0.25]","[0, 0]",myopic,0,19,12
1418,param_13_8,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1419,param_13_9,"[0.5, 0.25]","[0, 0]",pomdp,0,15,12
1420,param_13_9,"[0.5, 0.25]","[0, 0]",myopic,0.5,15,12
1421,param_13_9,"[0.5, 0.25]","[0, 0]",egostistical,0.5,25,0
1422,param_13_10,"[0.5, 0.25]","[0, 0]",pomdp,0,17,11
1423,param_13_10,"[0.5, 0.25]","[0, 0]",myopic,0.5,17,12
1424,param_13_10,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1425,param_13_11,"[0.5, 0.25]","[0, 0]",pomdp,0,19,12
1426,param_13_11,"[0.5, 0.25]","[0, 0]",myopic,0.5,19,12
1427,param_13_11,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1428,param_13_12,"[0.5, 0.25]","[0, 0]",pomdp,0,26,6
1429,param_13_12,"[0.5, 0.25]","[0, 0]",myopic,0,21,12
1430,param_13_12,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1431,param_13_13,"[0.5, 0.25]","[0, 0]",pomdp,0,19,11
1432,param_13_13,"[0.5, 0.25]","[0, 0]",myopic,0.5,19,12
1433,param_13_13,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1434,param_13_14,"[0.5, 0.25]","[0, 0]",pomdp,0,26,6
1435,param_13_14,"[0.5, 0.25]","[0, 0]",myopic,0.5,21,12
1436,param_13_14,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1437,param_13_15,"[0.5, 0.25]","[0, 0]",pomdp,0,21,11
1438,param_13_15,"[0.5, 0.25]","[0, 0]",myopic,0.5,21,12
1439,param_13_15,"[0.5, 0.25]","[0, 0]",egostistical,0.5,26,0
1440,param_13_1,"[0.75, 0.25]","[-1, -1]",pomdp,0,29,19
1441,param_13_1,"[0.75, 0.25]","[-1, -1]",myopic,0,34,12
1442,param_13_1,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1443,param_13_2,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1444,param_13_2,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1445,param_13_2,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1446,param_13_3,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1447,param_13_3,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1448,param_13_3,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1449,param_13_4,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1450,param_13_4,"[0.75, 0.25]","[-1, -1]",myopic,0,26,12
1451,param_13_4,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1452,param_13_5,"[0.75, 0.25]","[-1, -1]",pomdp,0,28,18
1453,param_13_5,"[0.75, 0.25]","[-1, -1]",myopic,0,33,12
1454,param_13_5,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1455,param_13_6,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,17
1456,param_13_6,"[0.75, 0.25]","[-1, -1]",myopic,0,33,12
1457,param_13_6,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1458,param_13_7,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1459,param_13_7,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1460,param_13_7,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1461,param_13_8,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1462,param_13_8,"[0.75, 0.25]","[-1, -1]",myopic,0,26,12
1463,param_13_8,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1464,param_13_9,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,19
1465,param_13_9,"[0.75, 0.25]","[-1, -1]",myopic,0,29,12
1466,param_13_9,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,25,0
1467,param_13_10,"[0.75, 0.25]","[-1, -1]",pomdp,0,29,13
1468,param_13_10,"[0.75, 0.25]","[-1, -1]",myopic,0,34,12
1469,param_13_10,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1470,param_13_11,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,12
1471,param_13_11,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1472,param_13_11,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1473,param_13_12,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,6
1474,param_13_12,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1475,param_13_12,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1476,param_13_13,"[0.75, 0.25]","[-1, -1]",pomdp,0,29,13
1477,param_13_13,"[0.75, 0.25]","[-1, -1]",myopic,0,34,12
1478,param_13_13,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1479,param_13_14,"[0.75, 0.25]","[-1, -1]",pomdp,0,26,6
1480,param_13_14,"[0.75, 0.25]","[-1, -1]",myopic,0.5,26,12
1481,param_13_14,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1482,param_13_15,"[0.75, 0.25]","[-1, -1]",pomdp,0,29,13
1483,param_13_15,"[0.75, 0.25]","[-1, -1]",myopic,0,34,12
1484,param_13_15,"[0.75, 0.25]","[-1, -1]",egostistical,0.5,26,0
1485,param_13_1,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,19
1486,param_13_1,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1487,param_13_1,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1488,param_13_2,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1489,param_13_2,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1490,param_13_2,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1491,param_13_3,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1492,param_13_3,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1493,param_13_3,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1494,param_13_4,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1495,param_13_4,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1496,param_13_4,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1497,param_13_5,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,18
1498,param_13_5,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1499,param_13_5,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1500,param_13_6,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,17
1501,param_13_6,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1502,param_13_6,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1503,param_13_7,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1504,param_13_7,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1505,param_13_7,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1506,param_13_8,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1507,param_13_8,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1508,param_13_8,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1509,param_13_9,"[0.75, 0.25]","[-1, 0]",pomdp,0,25,19
1510,param_13_9,"[0.75, 0.25]","[-1, 0]",myopic,0,25,12
1511,param_13_9,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,25,0
1512,param_13_10,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,13
1513,param_13_10,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1514,param_13_10,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1515,param_13_11,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,12
1516,param_13_11,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1517,param_13_11,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1518,param_13_12,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,6
1519,param_13_12,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1520,param_13_12,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1521,param_13_13,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,13
1522,param_13_13,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1523,param_13_13,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1524,param_13_14,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,6
1525,param_13_14,"[0.75, 0.25]","[-1, 0]",myopic,0.5,26,12
1526,param_13_14,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1527,param_13_15,"[0.75, 0.25]","[-1, 0]",pomdp,0,26,13
1528,param_13_15,"[0.75, 0.25]","[-1, 0]",myopic,0,26,12
1529,param_13_15,"[0.75, 0.25]","[-1, 0]",egostistical,0.5,26,0
1530,param_13_1,"[0.75, 0.25]","[0, -1]",pomdp,0,16,11
1531,param_13_1,"[0.75, 0.25]","[0, -1]",myopic,0,15,12
1532,param_13_1,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1533,param_13_2,"[0.75, 0.25]","[0, -1]",pomdp,0,17,12
1534,param_13_2,"[0.75, 0.25]","[0, -1]",myopic,0,17,12
1535,param_13_2,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1536,param_13_3,"[0.75, 0.25]","[0, -1]",pomdp,0,19,12
1537,param_13_3,"[0.75, 0.25]","[0, -1]",myopic,0,19,12
1538,param_13_3,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1539,param_13_4,"[0.75, 0.25]","[0, -1]",pomdp,0,22,12
1540,param_13_4,"[0.75, 0.25]","[0, -1]",myopic,0,27,12
1541,param_13_4,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1542,param_13_5,"[0.75, 0.25]","[0, -1]",pomdp,0,18,12
1543,param_13_5,"[0.75, 0.25]","[0, -1]",myopic,0,15,12
1544,param_13_5,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1545,param_13_6,"[0.75, 0.25]","[0, -1]",pomdp,0,16,12
1546,param_13_6,"[0.75, 0.25]","[0, -1]",myopic,0,22,12
1547,param_13_6,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1548,param_13_7,"[0.75, 0.25]","[0, -1]",pomdp,0,17,12
1549,param_13_7,"[0.75, 0.25]","[0, -1]",myopic,0,22,12
1550,param_13_7,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1551,param_13_8,"[0.75, 0.25]","[0, -1]",pomdp,0,19,12
1552,param_13_8,"[0.75, 0.25]","[0, -1]",myopic,0,24,12
1553,param_13_8,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1554,param_13_9,"[0.75, 0.25]","[0, -1]",pomdp,0,18,12
1555,param_13_9,"[0.75, 0.25]","[0, -1]",myopic,0.5,15,12
1556,param_13_9,"[0.75, 0.25]","[0, -1]",egostistical,0.5,25,0
1557,param_13_10,"[0.75, 0.25]","[0, -1]",pomdp,0,17,11
1558,param_13_10,"[0.75, 0.25]","[0, -1]",myopic,0.5,17,12
1559,param_13_10,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1560,param_13_11,"[0.75, 0.25]","[0, -1]",pomdp,0,19,12
1561,param_13_11,"[0.75, 0.25]","[0, -1]",myopic,0.5,19,12
1562,param_13_11,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1563,param_13_12,"[0.75, 0.25]","[0, -1]",pomdp,0,26,6
1564,param_13_12,"[0.75, 0.25]","[0, -1]",myopic,0,24,12
1565,param_13_12,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1566,param_13_13,"[0.75, 0.25]","[0, -1]",pomdp,0,19,11
1567,param_13_13,"[0.75, 0.25]","[0, -1]",myopic,0.5,19,12
1568,param_13_13,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1569,param_13_14,"[0.75, 0.25]","[0, -1]",pomdp,0,26,6
1570,param_13_14,"[0.75, 0.25]","[0, -1]",myopic,0.5,21,12
1571,param_13_14,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1572,param_13_15,"[0.75, 0.25]","[0, -1]",pomdp,0,21,11
1573,param_13_15,"[0.75, 0.25]","[0, -1]",myopic,0.5,21,12
1574,param_13_15,"[0.75, 0.25]","[0, -1]",egostistical,0.5,26,0
1575,param_13_1,"[0.75, 0.25]","[0, 0]",pomdp,0,16,11
1576,param_13_1,"[0.75, 0.25]","[0, 0]",myopic,0,15,12
1577,param_13_1,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1578,param_13_2,"[0.75, 0.25]","[0, 0]",pomdp,0,17,12
1579,param_13_2,"[0.75, 0.25]","[0, 0]",myopic,0,17,12
1580,param_13_2,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1581,param_13_3,"[0.75, 0.25]","[0, 0]",pomdp,0,19,12
1582,param_13_3,"[0.75, 0.25]","[0, 0]",myopic,0,19,12
1583,param_13_3,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1584,param_13_4,"[0.75, 0.25]","[0, 0]",pomdp,0,22,12
1585,param_13_4,"[0.75, 0.25]","[0, 0]",myopic,0,21,12
1586,param_13_4,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1587,param_13_5,"[0.75, 0.25]","[0, 0]",pomdp,0,15,12
1588,param_13_5,"[0.75, 0.25]","[0, 0]",myopic,0,15,12
1589,param_13_5,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1590,param_13_6,"[0.75, 0.25]","[0, 0]",pomdp,0,16,12
1591,param_13_6,"[0.75, 0.25]","[0, 0]",myopic,0,15,12
1592,param_13_6,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1593,param_13_7,"[0.75, 0.25]","[0, 0]",pomdp,0,17,12
1594,param_13_7,"[0.75, 0.25]","[0, 0]",myopic,0,17,12
1595,param_13_7,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1596,param_13_8,"[0.75, 0.25]","[0, 0]",pomdp,0,19,12
1597,param_13_8,"[0.75, 0.25]","[0, 0]",myopic,0,19,12
1598,param_13_8,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1599,param_13_9,"[0.75, 0.25]","[0, 0]",pomdp,0,15,12
1600,param_13_9,"[0.75, 0.25]","[0, 0]",myopic,0.5,15,12
1601,param_13_9,"[0.75, 0.25]","[0, 0]",egostistical,0.5,25,0
1602,param_13_10,"[0.75, 0.25]","[0, 0]",pomdp,0,17,11
1603,param_13_10,"[0.75, 0.25]","[0, 0]",myopic,0.5,17,12
1604,param_13_10,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1605,param_13_11,"[0.75, 0.25]","[0, 0]",pomdp,0,19,12
1606,param_13_11,"[0.75, 0.25]","[0, 0]",myopic,0.5,19,12
1607,param_13_11,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1608,param_13_12,"[0.75, 0.25]","[0, 0]",pomdp,0,26,6
1609,param_13_12,"[0.75, 0.25]","[0, 0]",myopic,0,21,12
1610,param_13_12,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1611,param_13_13,"[0.75, 0.25]","[0, 0]",pomdp,0,19,11
1612,param_13_13,"[0.75, 0.25]","[0, 0]",myopic,0.5,19,12
1613,param_13_13,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1614,param_13_14,"[0.75, 0.25]","[0, 0]",pomdp,0,26,6
1615,param_13_14,"[0.75, 0.25]","[0, 0]",myopic,0.5,21,12
1616,param_13_14,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1617,param_13_15,"[0.75, 0.25]","[0, 0]",pomdp,0,21,11
1618,param_13_15,"[0.75, 0.25]","[0, 0]",myopic,0.5,21,12
1619,param_13_15,"[0.75, 0.25]","[0, 0]",egostistical,0.5,26,0
1620,param_13_1,"[1.0, 0.25]","[-1, -1]",pomdp,0,29,19
1621,param_13_1,"[1.0, 0.25]","[-1, -1]",myopic,0,34,12
1622,param_13_1,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1623,param_13_2,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1624,param_13_2,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1625,param_13_2,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1626,param_13_3,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1627,param_13_3,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1628,param_13_3,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1629,param_13_4,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1630,param_13_4,"[1.0, 0.25]","[-1, -1]",myopic,0,26,12
1631,param_13_4,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1632,param_13_5,"[1.0, 0.25]","[-1, -1]",pomdp,0,28,18
1633,param_13_5,"[1.0, 0.25]","[-1, -1]",myopic,0,33,12
1634,param_13_5,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1635,param_13_6,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,17
1636,param_13_6,"[1.0, 0.25]","[-1, -1]",myopic,0,33,12
1637,param_13_6,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1638,param_13_7,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1639,param_13_7,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1640,param_13_7,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1641,param_13_8,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1642,param_13_8,"[1.0, 0.25]","[-1, -1]",myopic,0,26,12
1643,param_13_8,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1644,param_13_9,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,19
1645,param_13_9,"[1.0, 0.25]","[-1, -1]",myopic,0,29,12
1646,param_13_9,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,25,0
1647,param_13_10,"[1.0, 0.25]","[-1, -1]",pomdp,0,29,13
1648,param_13_10,"[1.0, 0.25]","[-1, -1]",myopic,0,34,12
1649,param_13_10,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1650,param_13_11,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,12
1651,param_13_11,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1652,param_13_11,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1653,param_13_12,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,6
1654,param_13_12,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1655,param_13_12,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1656,param_13_13,"[1.0, 0.25]","[-1, -1]",pomdp,0,29,13
1657,param_13_13,"[1.0, 0.25]","[-1, -1]",myopic,0,34,12
1658,param_13_13,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1659,param_13_14,"[1.0, 0.25]","[-1, -1]",pomdp,0,26,6
1660,param_13_14,"[1.0, 0.25]","[-1, -1]",myopic,0.5,26,12
1661,param_13_14,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1662,param_13_15,"[1.0, 0.25]","[-1, -1]",pomdp,0,29,13
1663,param_13_15,"[1.0, 0.25]","[-1, -1]",myopic,0,34,12
1664,param_13_15,"[1.0, 0.25]","[-1, -1]",egostistical,0.5,26,0
1665,param_13_1,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,19
1666,param_13_1,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1667,param_13_1,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1668,param_13_2,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1669,param_13_2,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1670,param_13_2,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1671,param_13_3,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1672,param_13_3,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1673,param_13_3,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1674,param_13_4,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1675,param_13_4,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1676,param_13_4,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1677,param_13_5,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,18
1678,param_13_5,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1679,param_13_5,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1680,param_13_6,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,17
1681,param_13_6,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1682,param_13_6,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1683,param_13_7,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1684,param_13_7,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1685,param_13_7,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1686,param_13_8,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1687,param_13_8,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1688,param_13_8,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1689,param_13_9,"[1.0, 0.25]","[-1, 0]",pomdp,0,25,19
1690,param_13_9,"[1.0, 0.25]","[-1, 0]",myopic,0,25,12
1691,param_13_9,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,25,0
1692,param_13_10,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,13
1693,param_13_10,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1694,param_13_10,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1695,param_13_11,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,12
1696,param_13_11,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1697,param_13_11,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1698,param_13_12,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,6
1699,param_13_12,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1700,param_13_12,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1701,param_13_13,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,13
1702,param_13_13,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1703,param_13_13,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1704,param_13_14,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,6
1705,param_13_14,"[1.0, 0.25]","[-1, 0]",myopic,0.5,26,12
1706,param_13_14,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1707,param_13_15,"[1.0, 0.25]","[-1, 0]",pomdp,0,26,13
1708,param_13_15,"[1.0, 0.25]","[-1, 0]",myopic,0,26,12
1709,param_13_15,"[1.0, 0.25]","[-1, 0]",egostistical,0.5,26,0
1710,param_13_1,"[1.0, 0.25]","[0, -1]",pomdp,0,16,11
1711,param_13_1,"[1.0, 0.25]","[0, -1]",myopic,0,15,12
1712,param_13_1,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1713,param_13_2,"[1.0, 0.25]","[0, -1]",pomdp,0,17,12
1714,param_13_2,"[1.0, 0.25]","[0, -1]",myopic,0,17,12
1715,param_13_2,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1716,param_13_3,"[1.0, 0.25]","[0, -1]",pomdp,0,19,12
1717,param_13_3,"[1.0, 0.25]","[0, -1]",myopic,0,19,12
1718,param_13_3,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1719,param_13_4,"[1.0, 0.25]","[0, -1]",pomdp,0,22,12
1720,param_13_4,"[1.0, 0.25]","[0, -1]",myopic,0,27,12
1721,param_13_4,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1722,param_13_5,"[1.0, 0.25]","[0, -1]",pomdp,0,18,12
1723,param_13_5,"[1.0, 0.25]","[0, -1]",myopic,0,15,12
1724,param_13_5,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1725,param_13_6,"[1.0, 0.25]","[0, -1]",pomdp,0,16,12
1726,param_13_6,"[1.0, 0.25]","[0, -1]",myopic,0,22,12
1727,param_13_6,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1728,param_13_7,"[1.0, 0.25]","[0, -1]",pomdp,0,17,12
1729,param_13_7,"[1.0, 0.25]","[0, -1]",myopic,0,22,12
1730,param_13_7,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
1731,param_13_8,"[1.0, 0.25]","[0, -1]",pomdp,0,19,12
1732,param_13_8,"[1.0, 0.25]","[0, -1]",myopic,0,24,12
1733,param_13_8,"[1.0, 0.25]","[0, -1]",egostistical,0.5,26,0
